rank,global_cell_id,scan_name,image_name,xmin,ymin,xmax,ymax,skeleton_length,num_junctions,num_components,num_end_nodes,num_start_nodes,total_nodes,end_to_start_ratio,soma_area,soma_perimeter,soma_circularity,cell_area,cell_perimeter,cell_convex_hull_area,cell_convex_hull_perimeter,cell_solidity,cell_convexity,cell_circularity,cell_convex_circularity,branch_area,branch_perimeter,sholl_min_radius,sholl_peak_radius,sholl_max_radius,sholl_peak,sholl_sum,min_dist_to_known,x_row_position
896,tile_x12800_y59392_gray_matter_cell_4,2018-001_Iba1_Temporal_pole_Batch_6,tile_x12800_y59392_gray_matter,242.25735,185.42603,376.5364,292.20917,130,1,2,3,2,5,1.5,1308,195.23758828639984,0.4312119019768854,670,350.0904005765915,6415.5,347.87977373600006,0.1044345725196789,0.9936855542541282,0.0686948629516267,0.6661653131352196,292,155.78174459934235,38,67,111,12,130,2.022115587937592,94316
897,tile_x28672_y41472_gray_matter_cell_0,2017-129_Iba1_Tp_B8_100,tile_x28672_y41472_gray_matter,317.07568,245.95697,445.9729,351.49878,165,3,7,8,8,16,1.0,954,162.32590091228485,0.4549698261218682,1920,504.9015827178955,6139.5,310.6550017595291,0.3127290495968727,0.6152783282778931,0.0946449897560045,0.7994405382967749,992,521.1442233324051,25,40,72,18,165,2.0219656234915324,73028
898,tile_x48128_y7168_gray_matter_cell_0,2014-048_Iba1_Temporal_pole_Batch_8,tile_x48128_y7168_gray_matter,35.890717,364.6318,103.87599,404.2039,27,0,2,1,1,2,1.0,504,86.32590091228485,0.8498810810162395,1016,166.36753106117249,1273.5,142.63698875904083,0.7978013349038084,0.857360735290313,0.4612819157797079,0.7865828800412845,521,239.27921843528748,14,18,38,2,27,2.0204219056116246,6400
899,tile_x17920_y40448_gray_matter_cell_0,2017-014_Iba1_Temporal_pole_Batch_6,tile_x17920_y40448_gray_matter,2.0498352,6.733841,170.7799,220.62042,505,12,10,19,9,28,2.111111111111111,998,167.09545290470123,0.4491704133286807,2419,1036.3889518976212,16222.0,480.9562066793442,0.1491184810750832,0.4640692143608021,0.028300895845054,0.881258246197142,1639,1018.7320977449416,14,32,94,15,505,2.0186883849355794,33092
900,tile_x24576_y35328_gray_matter_cell_1,2017-026_Iba1_Temporal_pole_Batch_8,tile_x24576_y35328_gray_matter,49.325066,306.25208,99.54206,359.54834,15,0,1,1,1,2,1.0,711,115.9827550649643,0.6641904443351717,1047,148.02438521385193,1356.0,144.2979701757431,0.7721238938053098,0.9748256678605672,0.6004682013652294,0.8183688865333159,371,224.9360725879669,9,9,26,1,15,2.017972504027267,44267
901,tile_x81920_y19456_gray_matter_cell_0,2016-020_Iba1_Temporal_pole_Batch_8,tile_x81920_y19456_gray_matter,39.193783,128.61249,161.98434,262.1059,145,4,4,8,4,12,2.0,753,143.88224983215332,0.4570780859048249,1423,432.9604578018189,4397.5,320.99445283412933,0.3235929505400796,0.7413943861382827,0.0953933929077916,0.5363158813620372,758,378.0904005765915,18,44,92,8,145,2.0178705469374325,27818
902,tile_x8704_y29696_gray_matter_cell_3,2017-160_Iba1_Temporal_pole_Batch_6,tile_x8704_y29696_gray_matter,214.6846,337.63794,247.25375,377.07898,9,1,2,2,0,2,0.0,393,79.11269783973694,0.7890599941322266,507,100.5269113779068,561.5,94.335103392601,0.9029385574354408,0.938406463498822,0.6304536227694212,0.7928900448026375,231,101.84061968326569,11,16,18,3,9,2.0178519260416468,93257
903,tile_x12800_y54272_gray_matter_cell_1,2017-160_Iba1_Temporal_pole_Batch_6,tile_x12800_y54272_gray_matter,211.14021,114.36493,302.08588,192.85416,164,4,3,6,4,10,1.5,283,62.28427076339722,0.916725963338175,1019,385.4041088819504,3726.0,237.6872866153717,0.2734836285560923,0.6167222433224643,0.0862087537932479,0.8287829515415983,763,414.6173119544983,10,51,67,10,164,2.016316561105564,82133
904,tile_x11776_y25600_gray_matter_cell_4,2017-014_Iba1_Temporal_pole_Batch_6,tile_x11776_y25600_gray_matter,289.49423,88.324135,327.70853,119.04369,7,0,2,2,2,4,1.0,440,79.01219260692596,0.8856748512053464,567,95.74011445045473,568.5,87.62064838409424,0.9973614775725592,0.9151926429901828,0.7773293006083363,0.9305236335412136,173,131.1959581375122,13,15,16,3,7,2.0155158434970795,31946
905,tile_x37376_y24064_gray_matter_cell_0,2018-001_Iba1_Temporal_pole_Batch_6,tile_x37376_y24064_gray_matter,17.53263,276.2213,56.60961,350.73584,50,1,4,5,4,9,1.25,275,62.5269113779068,0.8839111348422224,653,188.85281229019165,1080.0,146.7950804233551,0.6046296296296296,0.7772988850056914,0.2300785503344215,0.6298115445728312,393,196.85281229019165,9,12,45,4,50,2.0122602310265005,104345
906,tile_x13824_y29696_gray_matter_cell_0,2017-063_Iba1_Temporal_pole_Batch_6,tile_x13824_y29696_gray_matter,277.9937,119.83554,319.8083,163.50082,24,0,4,2,2,4,1.0,666,102.5269113779068,0.7961746475105692,487,211.3380935192108,795.0,105.271630525589,0.6125786163522012,0.498119523899366,0.1370197764315918,0.9014762581410763,86,96.76955199241638,13,17,24,4,24,2.0107951357628164,52467
907,tile_x46080_y15872_gray_matter_cell_2,2016-020_Iba1_Temporal_pole_Batch_8,tile_x46080_y15872_gray_matter,194.10138,40.61061,319.68237,154.23682,168,1,4,6,3,9,2.0,916,115.74011445045473,0.859285577887153,1798,414.9604578018189,5415.5,318.42360377311707,0.3320099713784507,0.7673589080268297,0.1312157971556211,0.6711783170480492,882,510.2152910232544,15,42,93,6,168,2.010610754953369,21916
908,tile_x66560_y59392_gray_matter_cell_0,2016-020_Iba1_Temporal_pole_Batch_8,tile_x66560_y59392_gray_matter,194.36478,163.7893,310.37112,351.9312,199,3,6,7,5,12,1.4,882,142.95331752300262,0.5423628974108509,1194,472.1320307254791,7288.0,373.33470726013184,0.1638309549945115,0.7907421716049744,0.0673111887532739,0.6570849127870929,582,379.3208485841751,16,32,103,7,199,2.008749368755689,25528
909,tile_x36864_y6656_gray_matter_cell_0,2017-129_Iba1_Tp_B8_100,tile_x36864_y6656_gray_matter,30.254303,154.9141,190.09662,320.86725,201,3,4,8,3,11,2.6666666666666665,447,91.94112491607666,0.6645042469319439,877,369.5634891986847,11987.5,450.5693845748901,0.0731595411887382,1.2191934477939057,0.080692159774085,0.7420191720205958,507,340.73506212234497,15,40,136,9,201,2.0079878037709364,74651
910,tile_x8704_y46080_gray_matter_cell_1,2017-160_Iba1_Temporal_pole_Batch_6,tile_x8704_y46080_gray_matter,212.06866,170.18549,295.2398,240.8219,49,0,2,2,2,4,1.0,647,95.84061968326569,0.8851460150351973,876,151.0538227558136,2099.0,184.58253610134125,0.4173415912339209,1.2219653414513618,0.4824480208153627,0.7741784623995573,236,191.4385987520218,14,19,53,3,49,2.005632511825106,93295
911,tile_x44032_y38400_gray_matter_cell_1,2017-160_Iba1_Temporal_pole_Batch_6,tile_x44032_y38400_gray_matter,269.12836,32.752304,395.99542,118.493835,191,7,2,10,2,12,5.0,637,92.6690467596054,0.9321373389576384,1911,449.9310202598572,5287.5,282.1338371038437,0.361418439716312,0.6270602034527373,0.1186256699787439,0.8347374408312371,1274,449.9310202598572,16,51,87,10,191,2.0054996426706877,88509
912,tile_x34304_y30208_gray_matter_cell_0,2017-063_Iba1_Temporal_pole_Batch_6,tile_x34304_y30208_gray_matter,158.4047,151.93097,273.85022,305.07263,425,10,7,15,6,21,2.5,619,115.9827550649643,0.578247376995037,2115,867.3940042257309,10331.5,388.063952088356,0.2047137395344335,0.4473906323975075,0.0353254256974563,0.8621178546353553,1591,815.9381605386734,10,42,84,16,425,2.004646149207083,55383
913,tile_x18432_y38400_gray_matter_cell_1,2018-001_Iba1_Temporal_pole_Batch_6,tile_x18432_y38400_gray_matter,404.77164,231.38184,501.3986,296.16217,64,3,2,6,2,8,3.0,1019,148.32590091228485,0.5820362826476233,1878,296.2497808933258,2729.5,221.21411442756653,0.6880381022165232,0.7467148625747735,0.2688991171349484,0.7009181336082927,859,296.2497808933258,9,38,54,5,64,2.0045106361165144,96437
914,tile_x96768_y14336_gray_matter_cell_0,2017-014_Iba1_Temporal_pole_Batch_6,tile_x96768_y14336_gray_matter,333.7654,297.48706,476.18246,475.3982,279,11,4,13,4,17,3.25,386,74.18376553058624,0.8814129366811578,2270,644.8843377828598,8871.0,378.62502562999725,0.255889978581896,0.5871208268628859,0.0685917782886148,0.7776135359926019,1884,644.8843377828598,12,31,85,12,279,2.0042411972959755,42718
915,tile_x64000_y34304_gray_matter_cell_2,2017-063_Iba1_Temporal_pole_Batch_8,tile_x64000_y34304_gray_matter,435.22015,27.943153,484.92902,76.12807,40,2,3,5,2,7,2.5,344,67.69848430156708,0.943214385491755,678,152.1248904466629,875.0,122.61154389381409,0.7748571428571429,0.8059926520492936,0.3681620341988596,0.7314004025978845,343,184.85281229019165,11,13,26,4,40,2.0038637711110105,66606
916,tile_x78848_y7680_gray_matter_cell_1,2014-048_Iba1_Temporal_pole_Batch_8,tile_x78848_y7680_gray_matter,376.018,66.665054,454.9748,120.119064,66,2,2,4,2,6,2.0,530,87.39696860313416,0.8719528372527477,1341,239.27921843528748,2297.5,184.5059596300125,0.5836779107725789,0.7710906147075691,0.29432603434031,0.8480951640292366,814,312.7766922712326,16,39,49,5,66,2.003810485249984,13420
917,tile_x41984_y7680_gray_matter_cell_4,2017-063_Iba1_Temporal_pole_Batch_8,tile_x41984_y7680_gray_matter,174.93286,287.0345,257.22968,387.76276,153,4,4,8,4,12,2.0,630,94.6690467596054,0.8833532377227088,1443,359.4629839658737,3780.5,250.06844663619995,0.3816955429176035,0.6956723161791275,0.1403355964567612,0.7596985782773853,818,434.4751765727997,13,48,69,8,153,2.0037377164244874,64692
918,tile_x59904_y58880_gray_matter_cell_1,2017-063_Iba1_Temporal_pole_Batch_6,tile_x59904_y58880_gray_matter,140.29153,156.29218,224.4123,211.42685,73,2,1,3,1,4,3.0,235,55.11269783973694,0.9722420141828256,843,227.23758828639984,1587.0,174.86557626724243,0.5311909262759924,0.7695275134096647,0.2051526333091952,0.6521960195323382,608,227.23758828639984,10,26,62,6,73,2.003562673511581,59045
919,tile_x71168_y13824_gray_matter_cell_1,2017-014_Iba1_Temporal_pole_Batch_6,tile_x71168_y13824_gray_matter,323.9909,322.68195,449.86945,481.52777,273,6,5,10,6,16,1.6666666666666667,439,100.56854152679443,0.5454438890420003,1462,526.2741661071777,8795.5,369.61574482917786,0.1662213631970894,0.7023254581603464,0.0663335336359369,0.8090390254180625,1038,565.0437180995941,11,34,80,18,273,2.00255670203755,40169
920,tile_x51712_y52224_gray_matter_cell_0,2016-020_Iba1_Temporal_pole_Batch_8,tile_x51712_y52224_gray_matter,77.24814,234.10175,250.43637,383.12018,376,8,3,10,4,14,2.5,562,89.01219260692596,0.8913477685813094,2079,623.9137753248215,12109.0,416.3738517761231,0.1716904781567429,0.6673580040116134,0.0671143215623915,0.8777104055664339,1518,623.9137753248215,14,30,97,13,376,2.0021788052504244,23082
921,tile_x28672_y54272_gray_matter_cell_2,2017-129_Iba1_Tp_B8_100,tile_x28672_y54272_gray_matter,270.31604,272.44702,373.49707,383.3025,156,3,3,6,3,9,2.0,608,94.32590091228484,0.8587198845693678,1465,342.634556889534,4739.0,269.21114099025726,0.3091369487233593,0.7857092507953056,0.156814119648437,0.821694755970045,857,437.78888487815857,15,46,65,8,156,2.001001200129973,73045
922,tile_x74752_y20480_gray_matter_cell_4,2017-063_Iba1_Temporal_pole_Batch_6,tile_x74752_y20480_gray_matter,6.2970734,261.8711,88.23064,355.91443,159,5,4,9,4,13,2.25,367,73.35533845424652,0.8570624693514864,1082,382.7766922712326,3608.5,243.2370012998581,0.2998475820978246,0.6354540550956593,0.0927996107125165,0.7664384648667626,754,370.29141104221344,9,51,81,10,159,2.000562690439823,61169
923,tile_x83968_y14848_gray_matter_cell_0,2014-048_Iba1_Temporal_pole_Batch_8,tile_x83968_y14848_gray_matter,318.51746,156.65201,424.82397,214.34903,121,5,2,4,2,6,2.0,379,71.11269783973694,0.9417914945905074,1204,286.4507913589477,2344.0,215.3365799188614,0.5136518771331058,0.7517402165212591,0.184389547344597,0.6352312415993502,827,331.0782079696655,12,36,59,8,121,1.9997910376905803,14190
924,tile_x26624_y47616_gray_matter_cell_1,2017-063_Iba1_Temporal_pole_Batch_6,tile_x26624_y47616_gray_matter,1.3949766,88.04742,33.142864,120.23637,0,0,0,0,0,0,0.0,480,89.11269783973694,0.7595771954856791,508,84.18376553058624,490.5,80.65533089637756,1.035677879714577,0.95808651927162,0.9007761540483984,0.9475076415505372,94,61.69848430156708,0,0,0,0,0,1.9991274215062746,54393
925,tile_x57856_y23552_gray_matter_cell_0,2017-063_Iba1_Temporal_pole_Batch_8,tile_x57856_y23552_gray_matter,420.91364,22.49356,510.57428,94.25218,0,0,0,0,0,0,0.0,1656,252.7939372062683,0.3256393569791604,847,259.0365778207779,2388.5,206.65465116500852,0.3546158676993929,0.7977817376354804,0.1586247996406625,0.7028210183600825,23,42.62741661071777,0,0,0,0,0,1.9988339567982565,65947
926,tile_x89088_y27648_gray_matter_cell_0,2016-032_Iba1_Temporal_pole_Batch_8,tile_x89088_y27648_gray_matter,188.24084,283.83984,313.06616,359.15308,126,3,4,6,2,8,3.0,440,78.76955199241638,0.8911396957609427,1157,291.4213538169861,3177.5,253.2861145734787,0.3641227380015736,0.8691405460031715,0.1711987069507096,0.6224044074508791,719,350.8771975040436,12,15,68,7,126,1.9980684391454249,31448
927,tile_x37888_y48128_gray_matter_cell_0,2014-048_Iba1_Temporal_pole_Batch_8,tile_x37888_y48128_gray_matter,97.76926,17.935059,243.8988,183.07147,293,8,4,15,3,18,5.0,815,174.16652059555054,0.3376277395375606,2706,707.8965303897858,10876.5,439.026006937027,0.2487932698938077,0.6201838659885621,0.0678575364778852,0.7091180382098969,1955,744.9675980806351,6,51,101,10,293,1.9962142750979255,4150
928,tile_x25088_y45568_gray_matter_cell_1,2017-160_Iba1_Temporal_pole_Batch_6,tile_x25088_y45568_gray_matter,71.534454,149.23495,204.16708,319.48413,413,13,2,16,2,18,8.0,218,53.89949476718903,0.9429680303977662,1877,836.3229365348816,11138.0,411.68776190280914,0.1685221763332735,0.4922593222284994,0.0337229936923916,0.8258119506591913,1785,827.1513636112213,9,47,116,14,413,1.9958275505441854,84747
929,tile_x18432_y8192_gray_matter_cell_3,2016-020_Iba1_Temporal_pole_Batch_8,tile_x18432_y8192_gray_matter,387.01367,230.23769,460.333,343.7777,110,2,4,6,4,10,1.5,635,112.71067690849304,0.6281356943070232,1200,374.7766922712326,3634.0,257.23652839660645,0.3302146395156852,0.6863728019949538,0.1073608552184243,0.6901277764579689,759,298.2497808933258,10,47,86,6,110,1.9953470988096083,16731
930,tile_x4608_y27136_gray_matter_cell_0,2017-014_Iba1_Temporal_pole_Batch_6,tile_x4608_y27136_gray_matter,97.14059,31.663116,239.60178,188.55844,342,10,3,14,3,17,4.666666666666667,314,63.94112491607666,0.965114780984374,1325,700.3401814699173,8728.5,380.9487327337265,0.1518015695709457,0.5439481309414058,0.0339474887881951,0.7558165787783419,1132,644.5411919355392,11,76,99,13,342,1.9950312115378979,38045
931,tile_x64000_y19456_gray_matter_cell_5,2017-129_Iba1_Tp_B8_100,tile_x64000_y19456_gray_matter,280.90952,12.563874,305.21103,36.85491,0,0,0,0,0,0,0.0,559,90.48528122901917,0.8579575312245383,303,63.455843687057495,281.0,61.30948972702026,1.0782918149466192,0.9661756296138412,0.9456038833945456,0.939422117382403,0,0.0,0,0,0,0,0,1.9940539092145624,78357
932,tile_x37376_y37376_gray_matter_cell_2,2017-129_Iba1_Tp_B8_100,tile_x37376_y37376_gray_matter,122.19178,89.61049,165.9347,168.85176,40,0,1,1,1,2,1.0,384,73.35533845424652,0.896762910711092,679,167.29646337032318,940.0,153.02444088459015,0.7223404255319149,0.914690231949848,0.3048639821177138,0.5044476635969615,305,197.4385987520218,14,52,54,2,40,1.9940181085642206,74697
933,tile_x37888_y12800_gray_matter_cell_2,2017-014_Iba1_Temporal_pole_Batch_6,tile_x37888_y12800_gray_matter,247.20728,409.48883,349.70282,510.85004,113,1,4,5,4,9,1.25,798,125.15432798862456,0.6402078722584905,1435,334.14927566051483,4182.5,282.3153281211853,0.3430962343096234,0.8448778695184388,0.1615030457553016,0.6594424443398493,667,382.534051656723,13,76,85,4,113,1.993536288484267,36432
934,tile_x20992_y13312_gray_matter_cell_2,2014-048_Iba1_Temporal_pole_Batch_8,tile_x20992_y13312_gray_matter,94.9924,186.97089,202.96799,245.20926,83,1,3,4,2,6,2.0,281,60.87005722522736,0.9530348102722128,844,230.89444243907928,1594.0,205.61636757850647,0.5294855708908407,0.8905210771054295,0.1989414830895386,0.4737866461647371,564,267.2792184352875,11,12,59,4,83,1.9928256928288133,1064
935,tile_x28672_y39424_gray_matter_cell_1,2017-063_Iba1_Temporal_pole_Batch_8,tile_x28672_y39424_gray_matter,126.470566,283.71692,176.77089,329.57562,19,0,3,3,3,6,1.0,771,103.39696860313416,0.9062512727615102,748,143.88224983215332,997.5,118.33428609371184,0.749874686716792,0.822438391335661,0.4540430388536641,0.8951618770865982,121,145.29646337032318,15,16,23,3,19,1.991906189188328,63949
936,tile_x5632_y27648_gray_matter_cell_0,2017-026_Iba1_Temporal_pole_Batch_8,tile_x5632_y27648_gray_matter,141.64874,315.78577,233.2576,470.2019,202,2,8,9,7,16,1.2857142857142858,1860,187.0538227558136,0.6680202565997765,3571,452.3330411911011,8380.0,353.76210153102875,0.4261336515513126,0.7820832645775523,0.2193224503420613,0.8414557302720004,1723,619.7300097942352,14,56,93,10,202,1.990911117055318,48068
937,tile_x5632_y36352_gray_matter_cell_0,2016-020_Iba1_Temporal_pole_Batch_8,tile_x5632_y36352_gray_matter,76.39926,246.52321,196.22324,365.31445,268,5,3,6,3,9,2.0,386,72.76955199241638,0.916004835610397,1937,559.9726504087448,6353.0,305.08761489391327,0.3048953250432866,0.5448259208217018,0.0776257577124466,0.8577082036102684,1560,605.5289993286133,11,60,93,33,268,1.9907258582156644,23854
938,tile_x58880_y41984_gray_matter_cell_1,2017-026_Iba1_Temporal_pole_Batch_8,tile_x58880_y41984_gray_matter,96.000786,274.6994,248.67017,427.09283,153,3,2,5,2,7,2.5,325,73.5979790687561,0.7539828136460985,1314,419.8305150270462,3127.0,345.6836745738983,0.4202110649184521,0.8233886347009073,0.093682231234637,0.3288364913015165,1030,422.41630148887634,16,27,135,10,153,1.9895127033144453,48416
939,tile_x28672_y13824_gray_matter_cell_4,2017-014_Iba1_Temporal_pole_Batch_6,tile_x28672_y13824_gray_matter,228.22295,310.02356,375.4749,482.64014,355,5,6,12,5,17,2.4,669,130.36753106117249,0.4946489598478117,1995,789.0092282295227,12520.5,437.6770992279053,0.159338684557326,0.5547173386172171,0.0402706462033891,0.8213417320653795,1399,789.1513636112213,7,59,84,16,355,1.9892601810655448,34622
940,tile_x28160_y35840_gray_matter_cell_0,2017-026_Iba1_Temporal_pole_Batch_8,tile_x28160_y35840_gray_matter,232.42061,210.86208,396.5865,330.2406,435,15,5,17,6,23,2.833333333333333,527,125.74011445045473,0.418863750046532,3308,881.192993760109,10283.0,381.7317568063736,0.3216960031119323,0.4331988106005006,0.0535344436821663,0.8867743400840288,2790,1030.004175901413,9,52,86,28,435,1.989198874701052,44489
941,tile_x7168_y512_gray_matter_cell_1,2017-160_Iba1_Temporal_pole_Batch_6,tile_x7168_y512_gray_matter,2.2714233,178.28662,115.39734,341.14136,222,7,7,13,5,18,2.6,879,140.61017167568207,0.5586827498995119,1535,626.6000670194626,5680.0,308.0163573026657,0.2702464788732394,0.4915677056464447,0.049128937272669,0.7523339127350585,892,492.3746713399887,16,31,66,10,222,1.9887739737997965,92607
942,tile_x5632_y37376_gray_matter_cell_1,2017-014_Iba1_Temporal_pole_Batch_6,tile_x5632_y37376_gray_matter,159.34506,198.78308,269.34027,381.60126,240,9,2,10,2,12,5.0,338,70.76955199241638,0.8480738491360015,1647,548.357426404953,6851.0,378.018928527832,0.2404028608962195,0.6893659323739535,0.0688297202149988,0.6024718198764731,1315,594.6416971683502,15,22,102,8,240,1.98787016994572,39349
943,tile_x52736_y37376_gray_matter_cell_0,2017-129_Iba1_Tp_B8_100,tile_x52736_y37376_gray_matter,11.247118,1.7631226,63.548325,101.01854,78,3,3,4,5,9,0.8,865,112.81118214130402,0.8541254668343644,1025,225.9655101299286,1600.5,185.08191227912903,0.640424867228991,0.8190715130495279,0.2522605955112987,0.5871344813769919,394,232.20815074443817,14,23,52,9,78,1.9856497666430526,76991
944,tile_x8192_y16896_gray_matter_cell_0,2017-026_Iba1_Temporal_pole_Batch_8,tile_x8192_y16896_gray_matter,324.458,369.57764,426.58618,480.44104,199,5,4,8,4,12,2.0,394,74.5269113779068,0.8914147985403006,1430,448.8183224201202,4453.5,269.94704473018646,0.3210957673739755,0.6014617301597153,0.0892081935885695,0.767987525791467,1036,501.2030984163284,11,33,54,15,199,1.9845139767217819,51123
945,tile_x55296_y32768_gray_matter_cell_0,2017-014_Iba1_Temporal_pole_Batch_6,tile_x55296_y32768_gray_matter,250.63431,91.29764,383.94913,270.5899,272,6,5,10,6,16,1.6666666666666667,649,126.46803629398346,0.5099093909921688,2659,569.7716399431229,6740.0,351.2235368490219,0.3945103857566766,0.6164286044213829,0.1029263433639822,0.6865980041101792,2027,709.068103313446,12,28,87,15,272,1.983846046484554,39285
